"","Count_180","idSensore","Year","Month","Count_120"
"6761",NA,10437,2005,9,NA
"6762",NA,10437,2005,10,NA
"6763",NA,10437,2006,4,NA
"6764",NA,10437,2006,5,NA
"6765",NA,10437,2006,6,NA
"6766",NA,10437,2006,7,NA
"6767",NA,10437,2006,8,NA
"6768",NA,10437,2006,9,NA
"6769",NA,10437,2006,10,NA
"6770",NA,10437,2007,4,NA
"6771",NA,10437,2007,5,NA
"6772",NA,10437,2007,6,NA
"6773",NA,10437,2007,7,NA
"6774",NA,10437,2007,8,NA
"6775",NA,10437,2007,9,NA
"6776",NA,10437,2007,10,NA
"6777",NA,10437,2008,4,NA
"6778",NA,10437,2008,5,NA
"6779",NA,10437,2008,6,NA
"6780",NA,10437,2008,7,NA
"6781",NA,10437,2008,8,NA
"6782",NA,10437,2008,9,NA
"6783",NA,10437,2008,10,NA
"6784",NA,10437,2009,4,NA
"6785",NA,10437,2009,5,NA
"6786",NA,10437,2009,6,NA
"6787",NA,10437,2009,7,NA
"6788",NA,10437,2009,8,NA
"6789",NA,10437,2009,9,NA
"6790",NA,10437,2009,10,NA
"6791",NA,10437,2010,4,NA
"6792",NA,10437,2010,5,NA
"6793",NA,10437,2010,6,NA
"6794",NA,10437,2010,7,NA
"6795",NA,10437,2010,8,NA
"6796",NA,10437,2010,9,NA
"6797",NA,10437,2010,10,NA
"6798",NA,10437,2011,4,NA
"6799",NA,10437,2011,5,NA
"6800",NA,10437,2011,6,NA
"6801",NA,10437,2011,7,NA
"6802",NA,10437,2011,8,NA
"6803",NA,10437,2011,9,NA
"6804",NA,10437,2011,10,NA
"6805",0,10437,2012,4,0
"6806",0,10437,2012,5,0
"6807",NA,10437,2012,6,NA
"6808",1,10437,2012,7,5
"6809",0,10437,2012,8,11
"6810",NA,10437,2012,9,NA
"6811",0,10437,2012,10,0
"6812",0,10437,2013,4,7
"6813",0,10437,2013,5,0
"6814",0,10437,2013,6,3
"6815",0,10437,2013,7,17
"6816",0,10437,2013,8,10
"6817",0,10437,2013,9,2
"6818",0,10437,2013,10,0
"6819",0,10437,2014,4,0
"6820",NA,10437,2014,5,NA
"6821",0,10437,2014,6,6
"6822",0,10437,2014,7,3
"6823",0,10437,2014,8,0
"6824",0,10437,2014,9,0
"6825",0,10437,2014,10,0
"6826",0,10437,2015,4,5
"6827",0,10437,2015,5,6
"6828",0,10437,2015,6,4
"6829",0,10437,2015,7,11
"6830",0,10437,2015,8,5
"6831",NA,10437,2015,9,NA
"6832",0,10437,2015,10,0
"6833",NA,10437,2016,4,NA
"6834",0,10437,2016,5,4
"6835",0,10437,2016,6,2
"6836",NA,10437,2016,7,7
"6837",0,10437,2016,8,1
"6838",0,10437,2016,9,0
"6839",0,10437,2016,10,0
"6840",0,10437,2017,4,4
"6841",1,10437,2017,5,11
"6842",6,10437,2017,6,15
"6843",1,10437,2017,7,12
"6844",0,10437,2017,8,9
"6845",0,10437,2017,9,0
"6846",0,10437,2017,10,0
"6847",0,10437,2018,4,6
"6848",0,10437,2018,5,1
"6849",0,10437,2018,6,7
"6850",0,10437,2018,7,18
"6851",0,10437,2018,8,3
"6852",0,10437,2018,9,0
"6853",0,10437,2018,10,0
"6854",0,10437,2019,4,1
"6855",0,10437,2019,5,3
"6856",1,10437,2019,6,12
"6857",0,10437,2019,7,17
"6858",0,10437,2019,8,2
"6859",0,10437,2019,9,0
"6860",0,10437,2019,10,0
"6861",0,10437,2020,4,7
"6862",0,10437,2020,5,2
"6863",0,10437,2020,6,2
"6864",1,10437,2020,7,8
"6865",0,10437,2020,8,4
"6866",0,10437,2020,9,0
"6867",0,10437,2020,10,0
"6868",0,10437,2021,4,2
"6869",0,10437,2021,5,0
"6870",0,10437,2021,6,12
"6871",0,10437,2021,7,7
"6872",0,10437,2021,8,0
"6873",0,10437,2021,9,0
"6874",0,10437,2021,10,0
"6875",0,10437,2022,4,2
"6876",0,10437,2022,5,6
"6877",0,10437,2022,6,7
"6878",3,10437,2022,7,20
"6879",0,10437,2022,8,8
"6880",0,10437,2022,9,0
"6881",0,10437,2022,10,0
"6882",0,10437,2023,4,0
"6883",0,10437,2023,5,0
"6884",0,10437,2023,6,4
"6885",0,10437,2023,7,3
"6886",NA,10437,2023,8,NA
"6887",0,10437,2023,9,0
"6888",0,10437,2023,10,0
"6889",NA,10454,2000,4,NA
"6890",NA,10454,2000,5,NA
"6891",NA,10454,2000,6,NA
"6892",NA,10454,2000,7,NA
"6893",NA,10454,2000,8,NA
"6894",NA,10454,2000,9,NA
"6895",NA,10454,2000,10,NA
"6896",NA,10454,2001,4,NA
"6897",NA,10454,2001,5,NA
"6898",NA,10454,2001,6,NA
"6899",NA,10454,2001,7,NA
"6900",NA,10454,2001,8,NA
"6901",NA,10454,2001,9,NA
"6902",NA,10454,2001,10,NA
"6903",NA,10454,2002,4,NA
"6904",NA,10454,2002,5,NA
"6905",NA,10454,2002,6,NA
"6906",NA,10454,2002,7,NA
"6907",NA,10454,2002,8,NA
"6908",NA,10454,2002,9,NA
"6909",NA,10454,2002,10,NA
"6910",NA,10454,2003,4,NA
"6911",NA,10454,2003,5,NA
"6912",NA,10454,2003,6,NA
"6913",NA,10454,2003,7,NA
"6914",NA,10454,2003,8,NA
"6915",NA,10454,2003,9,NA
"6916",NA,10454,2003,10,NA
"6917",NA,10454,2004,4,NA
"6918",NA,10454,2004,5,NA
"6919",NA,10454,2004,6,NA
"6920",NA,10454,2004,7,NA
"6921",NA,10454,2004,8,NA
"6922",NA,10454,2004,9,NA
"6923",NA,10454,2004,10,NA
"6924",NA,10454,2005,4,NA
"6925",NA,10454,2005,5,NA
"6926",NA,10454,2005,6,NA
"6927",NA,10454,2005,7,NA
"6928",NA,10454,2005,8,NA
"6929",NA,10454,2005,9,NA
"6930",NA,10454,2005,10,NA
"6931",NA,10454,2006,4,NA
"6932",NA,10454,2006,5,NA
"6933",NA,10454,2006,6,NA
"6934",NA,10454,2006,7,NA
"6935",NA,10454,2006,8,NA
"6936",NA,10454,2006,9,NA
"6937",NA,10454,2006,10,NA
"6938",NA,10454,2007,4,NA
"6939",NA,10454,2007,5,NA
"6940",NA,10454,2007,6,NA
"6941",NA,10454,2007,7,NA
"6942",NA,10454,2007,8,NA
"6943",NA,10454,2007,9,NA
"6944",NA,10454,2007,10,NA
"6945",NA,10454,2008,4,NA
"6946",NA,10454,2008,5,NA
"6947",NA,10454,2008,6,NA
"6948",NA,10454,2008,7,NA
"6949",NA,10454,2008,8,NA
"6950",NA,10454,2008,9,NA
"6951",NA,10454,2008,10,NA
"6952",NA,10454,2009,4,NA
"6953",NA,10454,2009,5,NA
"6954",NA,10454,2009,6,NA
"6955",NA,10454,2009,7,NA
"6956",NA,10454,2009,8,NA
"6957",NA,10454,2009,9,NA
"6958",NA,10454,2009,10,NA
"6959",NA,10454,2010,4,NA
"6960",NA,10454,2010,5,NA
"6961",NA,10454,2010,6,NA
"6962",NA,10454,2010,7,NA
"6963",NA,10454,2010,8,NA
"6964",NA,10454,2010,9,NA
"6965",NA,10454,2010,10,NA
"6966",NA,10454,2011,4,NA
"6967",NA,10454,2011,5,NA
"6968",NA,10454,2011,6,NA
"6969",NA,10454,2011,7,NA
"6970",NA,10454,2011,8,NA
"6971",NA,10454,2011,9,NA
"6972",NA,10454,2011,10,NA
"6973",NA,10454,2012,4,NA
"6974",NA,10454,2012,5,NA
"6975",3,10454,2012,6,15
"6976",0,10454,2012,7,13
"6977",0,10454,2012,8,11
"6978",0,10454,2012,9,2
"6979",0,10454,2012,10,0
"6980",0,10454,2013,4,2
"6981",NA,10454,2013,5,NA
"6982",0,10454,2013,6,13
"6983",NA,10454,2013,7,NA
"6984",2,10454,2013,8,16
"6985",0,10454,2013,9,4
"6986",0,10454,2013,10,0
"6987",0,10454,2014,4,0
"6988",0,10454,2014,5,4
"6989",6,10454,2014,6,19
"6990",1,10454,2014,7,12
"6991",0,10454,2014,8,7
"6992",0,10454,2014,9,3
"6993",0,10454,2014,10,0
"6994",0,10454,2015,4,3
"6995",0,10454,2015,5,13
"6996",5,10454,2015,6,20
"6997",9,10454,2015,7,29
"6998",3,10454,2015,8,16
"6999",0,10454,2015,9,2
"7000",0,10454,2015,10,0
"7001",NA,10454,2016,4,0
"7002",NA,10454,2016,5,NA
"7003",1,10454,2016,6,14
"7004",4,10454,2016,7,25
"7005",0,10454,2016,8,17
"7006",0,10454,2016,9,11
"7007",0,10454,2016,10,0
"7008",0,10454,2017,4,5
"7009",0,10454,2017,5,12
"7010",5,10454,2017,6,19
"7011",1,10454,2017,7,19
"7012",2,10454,2017,8,22
"7013",0,10454,2017,9,2
"7014",NA,10454,2017,10,NA
"7015",0,10454,2018,4,4
"7016",0,10454,2018,5,5
"7017",0,10454,2018,6,13
"7018",0,10454,2018,7,24
"7019",1,10454,2018,8,17
"7020",0,10454,2018,9,11
"7021",0,10454,2018,10,0
"7022",0,10454,2019,4,3
"7023",0,10454,2019,5,2
"7024",4,10454,2019,6,20
"7025",4,10454,2019,7,23
"7026",0,10454,2019,8,18
"7027",0,10454,2019,9,6
"7028",0,10454,2019,10,0
"7029",0,10454,2020,4,2
"7030",0,10454,2020,5,14
"7031",0,10454,2020,6,12
"7032",3,10454,2020,7,27
"7033",1,10454,2020,8,19
"7034",0,10454,2020,9,13
"7035",0,10454,2020,10,0
"7036",0,10454,2021,4,5
"7037",0,10454,2021,5,3
"7038",0,10454,2021,6,19
"7039",0,10454,2021,7,15
"7040",0,10454,2021,8,11
"7041",0,10454,2021,9,11
"7042",0,10454,2021,10,0
"7043",0,10454,2022,4,3
"7044",0,10454,2022,5,7
"7045",NA,10454,2022,6,NA
"7046",11,10454,2022,7,30
"7047",0,10454,2022,8,25
"7048",0,10454,2022,9,5
"7049",0,10454,2022,10,0
"7050",0,10454,2023,4,0
"7051",0,10454,2023,5,11
"7052",2,10454,2023,6,25
"7053",1,10454,2023,7,22
"7054",2,10454,2023,8,21
"7055",0,10454,2023,9,9
"7056",0,10454,2023,10,3
"7057",NA,10463,2000,4,NA
"7058",NA,10463,2000,5,NA
"7059",NA,10463,2000,6,NA
"7060",NA,10463,2000,7,NA
"7061",NA,10463,2000,8,NA
"7062",NA,10463,2000,9,NA
"7063",NA,10463,2000,10,NA
"7064",NA,10463,2001,4,NA
"7065",NA,10463,2001,5,NA
"7066",NA,10463,2001,6,NA
"7067",NA,10463,2001,7,NA
"7068",NA,10463,2001,8,NA
"7069",NA,10463,2001,9,NA
"7070",NA,10463,2001,10,NA
"7071",NA,10463,2002,4,NA
"7072",NA,10463,2002,5,NA
"7073",NA,10463,2002,6,NA
"7074",NA,10463,2002,7,NA
"7075",NA,10463,2002,8,NA
"7076",NA,10463,2002,9,NA
"7077",NA,10463,2002,10,NA
"7078",NA,10463,2003,4,NA
"7079",NA,10463,2003,5,NA
"7080",NA,10463,2003,6,NA
"7081",NA,10463,2003,7,NA
"7082",NA,10463,2003,8,NA
"7083",NA,10463,2003,9,NA
"7084",NA,10463,2003,10,NA
"7085",NA,10463,2004,4,NA
"7086",NA,10463,2004,5,NA
"7087",NA,10463,2004,6,NA
"7088",NA,10463,2004,7,NA
"7089",NA,10463,2004,8,NA
"7090",NA,10463,2004,9,NA
"7091",NA,10463,2004,10,NA
"7092",NA,10463,2005,4,NA
"7093",NA,10463,2005,5,NA
"7094",NA,10463,2005,6,NA
"7095",NA,10463,2005,7,NA
"7096",NA,10463,2005,8,NA
"7097",NA,10463,2005,9,NA
"7098",NA,10463,2005,10,NA
"7099",NA,10463,2006,4,NA
"7100",NA,10463,2006,5,NA
"7101",NA,10463,2006,6,NA
"7102",NA,10463,2006,7,NA
"7103",NA,10463,2006,8,NA
"7104",NA,10463,2006,9,NA
"7105",NA,10463,2006,10,NA
"7106",NA,10463,2007,4,NA
"7107",NA,10463,2007,5,NA
"7108",NA,10463,2007,6,NA
"7109",NA,10463,2007,7,NA
"7110",NA,10463,2007,8,NA
"7111",NA,10463,2007,9,NA
"7112",NA,10463,2007,10,NA
"7113",NA,10463,2008,4,NA
"7114",NA,10463,2008,5,NA
"7115",NA,10463,2008,6,NA
"7116",NA,10463,2008,7,NA
"7117",NA,10463,2008,8,NA
"7118",NA,10463,2008,9,NA
"7119",NA,10463,2008,10,NA
"7120",NA,10463,2009,4,NA
"7121",NA,10463,2009,5,NA
"7122",NA,10463,2009,6,NA
"7123",NA,10463,2009,7,NA
"7124",NA,10463,2009,8,NA
"7125",NA,10463,2009,9,NA
"7126",NA,10463,2009,10,NA
"7127",NA,10463,2010,4,NA
"7128",NA,10463,2010,5,NA
"7129",NA,10463,2010,6,NA
"7130",NA,10463,2010,7,NA
"7131",NA,10463,2010,8,NA
"7132",NA,10463,2010,9,NA
"7133",NA,10463,2010,10,NA
"7134",NA,10463,2011,4,NA
"7135",NA,10463,2011,5,NA
"7136",NA,10463,2011,6,NA
"7137",NA,10463,2011,7,NA
"7138",NA,10463,2011,8,NA
"7139",NA,10463,2011,9,NA
"7140",NA,10463,2011,10,NA
"7141",0,10463,2012,4,1
"7142",0,10463,2012,5,6
"7143",0,10463,2012,6,8
"7144",3,10463,2012,7,14
"7145",2,10463,2012,8,21
"7146",0,10463,2012,9,2
"7147",0,10463,2012,10,0
"7148",0,10463,2013,4,6
"7149",0,10463,2013,5,0
"7150",0,10463,2013,6,10
"7151",5,10463,2013,7,28
"7152",2,10463,2013,8,16
"7153",0,10463,2013,9,6
"7154",0,10463,2013,10,0
"7155",0,10463,2014,4,0
"7156",0,10463,2014,5,4
"7157",4,10463,2014,6,15
"7158",0,10463,2014,7,8
"7159",0,10463,2014,8,4
"7160",0,10463,2014,9,0
"7161",0,10463,2014,10,0
"7162",0,10463,2015,4,6
"7163",0,10463,2015,5,13
"7164",5,10463,2015,6,22
"7165",9,10463,2015,7,29
"7166",2,10463,2015,8,16
"7167",0,10463,2015,9,1
"7168",0,10463,2015,10,0
"7169",0,10463,2016,4,0
"7170",0,10463,2016,5,11
"7171",1,10463,2016,6,14
"7172",2,10463,2016,7,26
"7173",0,10463,2016,8,21
"7174",0,10463,2016,9,12
"7175",0,10463,2016,10,0
"7176",0,10463,2017,4,9
"7177",3,10463,2017,5,16
"7178",7,10463,2017,6,22
"7179",4,10463,2017,7,20
"7180",1,10463,2017,8,21
"7181",0,10463,2017,9,2
"7182",0,10463,2017,10,0
"7183",0,10463,2018,4,6
"7184",0,10463,2018,5,8
"7185",1,10463,2018,6,18
"7186",3,10463,2018,7,27
"7187",1,10463,2018,8,21
"7188",0,10463,2018,9,15
"7189",0,10463,2018,10,0
"7190",0,10463,2019,4,2
"7191",0,10463,2019,5,4
"7192",6,10463,2019,6,24
"7193",8,10463,2019,7,25
"7194",0,10463,2019,8,20
"7195",0,10463,2019,9,8
"7196",0,10463,2019,10,0
"7197",0,10463,2020,4,7
"7198",0,10463,2020,5,12
"7199",0,10463,2020,6,8
"7200",2,10463,2020,7,22
"7201",1,10463,2020,8,18
"7202",0,10463,2020,9,12
"7203",0,10463,2020,10,0
"7204",0,10463,2021,4,3
"7205",0,10463,2021,5,2
"7206",0,10463,2021,6,17
"7207",0,10463,2021,7,13
"7208",1,10463,2021,8,11
"7209",0,10463,2021,9,10
"7210",0,10463,2021,10,0
"7211",0,10463,2022,4,5
"7212",0,10463,2022,5,10
"7213",2,10463,2022,6,15
"7214",0,10463,2022,7,26
"7215",0,10463,2022,8,19
"7216",0,10463,2022,9,5
"7217",0,10463,2022,10,0
"7218",0,10463,2023,4,1
"7219",0,10463,2023,5,11
"7220",2,10463,2023,6,22
"7221",0,10463,2023,7,19
"7222",2,10463,2023,8,20
"7223",0,10463,2023,9,10
"7224",0,10463,2023,10,3
"7225",NA,10584,2000,4,NA
"7226",NA,10584,2000,5,NA
"7227",NA,10584,2000,6,NA
"7228",NA,10584,2000,7,NA
"7229",NA,10584,2000,8,NA
"7230",NA,10584,2000,9,NA
"7231",NA,10584,2000,10,NA
"7232",NA,10584,2001,4,NA
"7233",NA,10584,2001,5,NA
"7234",NA,10584,2001,6,NA
"7235",NA,10584,2001,7,NA
"7236",NA,10584,2001,8,NA
"7237",NA,10584,2001,9,NA
"7238",NA,10584,2001,10,NA
"7239",NA,10584,2002,4,NA
"7240",NA,10584,2002,5,NA
"7241",NA,10584,2002,6,NA
"7242",NA,10584,2002,7,NA
"7243",NA,10584,2002,8,NA
"7244",NA,10584,2002,9,NA
"7245",NA,10584,2002,10,NA
"7246",NA,10584,2003,4,NA
"7247",NA,10584,2003,5,NA
"7248",NA,10584,2003,6,NA
"7249",NA,10584,2003,7,NA
"7250",NA,10584,2003,8,NA
"7251",NA,10584,2003,9,NA
"7252",NA,10584,2003,10,NA
"7253",NA,10584,2004,4,NA
"7254",NA,10584,2004,5,NA
"7255",NA,10584,2004,6,NA
"7256",NA,10584,2004,7,NA
"7257",NA,10584,2004,8,NA
"7258",NA,10584,2004,9,NA
"7259",NA,10584,2004,10,NA
"7260",NA,10584,2005,4,NA
"7261",NA,10584,2005,5,NA
"7262",NA,10584,2005,6,NA
"7263",NA,10584,2005,7,NA
"7264",NA,10584,2005,8,NA
"7265",NA,10584,2005,9,NA
"7266",NA,10584,2005,10,NA
"7267",NA,10584,2006,4,NA
"7268",NA,10584,2006,5,NA
"7269",NA,10584,2006,6,NA
"7270",NA,10584,2006,7,NA
"7271",NA,10584,2006,8,NA
"7272",NA,10584,2006,9,NA
"7273",NA,10584,2006,10,NA
"7274",NA,10584,2007,4,NA
"7275",NA,10584,2007,5,NA
"7276",NA,10584,2007,6,NA
"7277",NA,10584,2007,7,NA
"7278",NA,10584,2007,8,NA
"7279",NA,10584,2007,9,NA
"7280",NA,10584,2007,10,NA
"7281",NA,10584,2008,4,NA
"7282",NA,10584,2008,5,NA
"7283",NA,10584,2008,6,NA
"7284",NA,10584,2008,7,NA
"7285",NA,10584,2008,8,NA
"7286",NA,10584,2008,9,NA
"7287",NA,10584,2008,10,NA
"7288",NA,10584,2009,4,NA
"7289",NA,10584,2009,5,NA
"7290",NA,10584,2009,6,NA
"7291",NA,10584,2009,7,NA
"7292",NA,10584,2009,8,NA
"7293",NA,10584,2009,9,NA
"7294",NA,10584,2009,10,NA
"7295",NA,10584,2010,4,NA
"7296",NA,10584,2010,5,NA
"7297",NA,10584,2010,6,NA
"7298",NA,10584,2010,7,NA
"7299",NA,10584,2010,8,NA
"7300",NA,10584,2010,9,NA
"7301",NA,10584,2010,10,NA
"7302",NA,10584,2011,4,NA
"7303",NA,10584,2011,5,NA
"7304",NA,10584,2011,6,NA
"7305",NA,10584,2011,7,NA
"7306",NA,10584,2011,8,NA
"7307",NA,10584,2011,9,NA
"7308",NA,10584,2011,10,NA
"7309",0,10584,2012,4,0
"7310",1,10584,2012,5,9
"7311",NA,10584,2012,6,NA
"7312",11,10584,2012,7,27
"7313",12,10584,2012,8,27
"7314",1,10584,2012,9,7
"7315",0,10584,2012,10,0
"7316",0,10584,2013,4,1
"7317",0,10584,2013,5,0
"7318",0,10584,2013,6,7
"7319",7,10584,2013,7,25
"7320",6,10584,2013,8,17
"7321",2,10584,2013,9,7
"7322",0,10584,2013,10,0
"7323",0,10584,2014,4,0
"7324",0,10584,2014,5,1
"7325",4,10584,2014,6,10
"7326",2,10584,2014,7,6
"7327",0,10584,2014,8,0
"7328",0,10584,2014,9,0
"7329",0,10584,2014,10,0
"7330",NA,10584,2015,4,NA
"7331",0,10584,2015,5,6
"7332",6,10584,2015,6,15
"7333",16,10584,2015,7,28
"7334",3,10584,2015,8,13
"7335",0,10584,2015,9,1
"7336",0,10584,2015,10,0
"7337",NA,10584,2016,4,NA
"7338",0,10584,2016,5,9
"7339",3,10584,2016,6,9
"7340",NA,10584,2016,7,18
"7341",1,10584,2016,8,15
"7342",1,10584,2016,9,7
"7343",NA,10584,2016,10,NA
"7344",0,10584,2017,4,8
"7345",3,10584,2017,5,12
"7346",9,10584,2017,6,20
"7347",NA,10584,2017,7,NA
"7348",4,10584,2017,8,12
"7349",0,10584,2017,9,2
"7350",0,10584,2017,10,0
"7351",0,10584,2018,4,8
"7352",0,10584,2018,5,2
"7353",3,10584,2018,6,19
"7354",10,10584,2018,7,30
"7355",1,10584,2018,8,13
"7356",0,10584,2018,9,6
"7357",0,10584,2018,10,0
"7358",0,10584,2019,4,1
"7359",0,10584,2019,5,3
"7360",4,10584,2019,6,22
"7361",9,10584,2019,7,23
"7362",0,10584,2019,8,6
"7363",NA,10584,2019,9,NA
"7364",0,10584,2019,10,0
"7365",0,10584,2020,4,13
"7366",NA,10584,2020,5,NA
"7367",0,10584,2020,6,9
"7368",8,10584,2020,7,22
"7369",1,10584,2020,8,15
"7370",0,10584,2020,9,9
"7371",0,10584,2020,10,0
"7372",0,10584,2021,4,8
"7373",0,10584,2021,5,4
"7374",1,10584,2021,6,20
"7375",3,10584,2021,7,13
"7376",0,10584,2021,8,4
"7377",0,10584,2021,9,12
"7378",0,10584,2021,10,0
"7379",1,10584,2022,4,7
"7380",3,10584,2022,5,17
"7381",2,10584,2022,6,21
"7382",14,10584,2022,7,28
"7383",5,10584,2022,8,27
"7384",0,10584,2022,9,7
"7385",0,10584,2022,10,0
"7386",0,10584,2023,4,3
"7387",0,10584,2023,5,6
"7388",2,10584,2023,6,17
"7389",1,10584,2023,7,13
"7390",0,10584,2023,8,13
"7391",0,10584,2023,9,6
"7392",0,10584,2023,10,0
"7393",NA,12020,2000,4,NA
"7394",NA,12020,2000,5,NA
"7395",NA,12020,2000,6,NA
"7396",NA,12020,2000,7,NA
"7397",NA,12020,2000,8,NA
"7398",NA,12020,2000,9,NA
"7399",NA,12020,2000,10,NA
"7400",NA,12020,2001,4,NA
"7401",NA,12020,2001,5,NA
"7402",NA,12020,2001,6,NA
"7403",NA,12020,2001,7,NA
"7404",NA,12020,2001,8,NA
"7405",NA,12020,2001,9,NA
"7406",NA,12020,2001,10,NA
"7407",NA,12020,2002,4,NA
"7408",NA,12020,2002,5,NA
"7409",NA,12020,2002,6,NA
"7410",NA,12020,2002,7,NA
"7411",NA,12020,2002,8,NA
"7412",NA,12020,2002,9,NA
"7413",NA,12020,2002,10,NA
"7414",NA,12020,2003,4,NA
"7415",NA,12020,2003,5,NA
"7416",NA,12020,2003,6,NA
"7417",NA,12020,2003,7,NA
"7418",NA,12020,2003,8,NA
"7419",NA,12020,2003,9,NA
"7420",NA,12020,2003,10,NA
"7421",NA,12020,2004,4,NA
"7422",NA,12020,2004,5,NA
"7423",NA,12020,2004,6,NA
"7424",NA,12020,2004,7,NA
"7425",NA,12020,2004,8,NA
"7426",NA,12020,2004,9,NA
"7427",NA,12020,2004,10,NA
"7428",NA,12020,2005,4,NA
"7429",NA,12020,2005,5,NA
"7430",NA,12020,2005,6,NA
"7431",NA,12020,2005,7,NA
"7432",NA,12020,2005,8,NA
"7433",NA,12020,2005,9,NA
"7434",NA,12020,2005,10,NA
"7435",NA,12020,2006,4,NA
"7436",NA,12020,2006,5,NA
"7437",NA,12020,2006,6,NA
"7438",NA,12020,2006,7,NA
"7439",NA,12020,2006,8,NA
"7440",NA,12020,2006,9,NA
"7441",NA,12020,2006,10,NA
"7442",NA,12020,2007,4,NA
"7443",NA,12020,2007,5,NA
"7444",NA,12020,2007,6,NA
"7445",NA,12020,2007,7,NA
"7446",NA,12020,2007,8,NA
"7447",NA,12020,2007,9,NA
"7448",NA,12020,2007,10,NA
"7449",NA,12020,2008,4,NA
"7450",NA,12020,2008,5,NA
"7451",NA,12020,2008,6,NA
"7452",NA,12020,2008,7,NA
"7453",NA,12020,2008,8,NA
"7454",NA,12020,2008,9,NA
"7455",NA,12020,2008,10,NA
"7456",NA,12020,2009,4,NA
"7457",NA,12020,2009,5,NA
"7458",NA,12020,2009,6,NA
"7459",NA,12020,2009,7,NA
"7460",NA,12020,2009,8,NA
"7461",NA,12020,2009,9,NA
"7462",NA,12020,2009,10,NA
"7463",NA,12020,2010,4,NA
"7464",NA,12020,2010,5,NA
"7465",NA,12020,2010,6,NA
"7466",NA,12020,2010,7,NA
"7467",NA,12020,2010,8,NA
"7468",NA,12020,2010,9,NA
"7469",NA,12020,2010,10,NA
"7470",NA,12020,2011,4,NA
"7471",NA,12020,2011,5,NA
"7472",NA,12020,2011,6,NA
"7473",NA,12020,2011,7,NA
"7474",NA,12020,2011,8,NA
"7475",NA,12020,2011,9,NA
"7476",NA,12020,2011,10,NA
"7477",0,12020,2012,4,0
"7478",0,12020,2012,5,9
"7479",0,12020,2012,6,13
"7480",2,12020,2012,7,23
"7481",2,12020,2012,8,23
"7482",0,12020,2012,9,6
"7483",0,12020,2012,10,0
"7484",0,12020,2013,4,6
"7485",NA,12020,2013,5,0
"7486",0,12020,2013,6,17
"7487",14,12020,2013,7,30
"7488",4,12020,2013,8,17
"7489",0,12020,2013,9,8
"7490",0,12020,2013,10,0
"7491",0,12020,2014,4,1
"7492",0,12020,2014,5,6
"7493",5,12020,2014,6,19
"7494",2,12020,2014,7,12
"7495",0,12020,2014,8,6
"7496",0,12020,2014,9,4
"7497",0,12020,2014,10,0
"7498",0,12020,2015,4,7
"7499",0,12020,2015,5,13
"7500",2,12020,2015,6,20
"7501",14,12020,2015,7,30
"7502",3,12020,2015,8,18
"7503",0,12020,2015,9,1
"7504",0,12020,2015,10,0
"7505",0,12020,2016,4,0
"7506",0,12020,2016,5,8
"7507",1,12020,2016,6,18
"7508",3,12020,2016,7,22
"7509",0,12020,2016,8,16
"7510",0,12020,2016,9,12
"7511",0,12020,2016,10,0
"7512",0,12020,2017,4,0
"7513",0,12020,2017,5,12
"7514",8,12020,2017,6,21
"7515",2,12020,2017,7,22
"7516",NA,12020,2017,8,24
"7517",0,12020,2017,9,2
"7518",0,12020,2017,10,0
"7519",0,12020,2018,4,6
"7520",0,12020,2018,5,9
"7521",0,12020,2018,6,15
"7522",4,12020,2018,7,28
"7523",1,12020,2018,8,17
"7524",0,12020,2018,9,11
"7525",0,12020,2018,10,0
"7526",0,12020,2019,4,3
"7527",0,12020,2019,5,2
"7528",4,12020,2019,6,23
"7529",6,12020,2019,7,24
"7530",0,12020,2019,8,19
"7531",0,12020,2019,9,6
"7532",0,12020,2019,10,0
"7533",0,12020,2020,4,8
"7534",NA,12020,2020,5,NA
"7535",0,12020,2020,6,9
"7536",0,12020,2020,7,17
"7537",0,12020,2020,8,18
"7538",0,12020,2020,9,12
"7539",0,12020,2020,10,0
"7540",0,12020,2021,4,3
"7541",0,12020,2021,5,2
"7542",1,12020,2021,6,16
"7543",0,12020,2021,7,18
"7544",0,12020,2021,8,8
"7545",0,12020,2021,9,10
"7546",0,12020,2021,10,0
"7547",0,12020,2022,4,3
"7548",0,12020,2022,5,8
"7549",3,12020,2022,6,16
"7550",0,12020,2022,7,28
"7551",0,12020,2022,8,6
"7552",0,12020,2022,9,3
"7553",0,12020,2022,10,0
"7554",0,12020,2023,4,0
"7555",0,12020,2023,5,6
"7556",0,12020,2023,6,17
"7557",0,12020,2023,7,16
"7558",0,12020,2023,8,15
"7559",0,12020,2023,9,7
"7560",0,12020,2023,10,0
"7561",NA,17288,2000,4,NA
"7562",NA,17288,2000,5,NA
"7563",NA,17288,2000,6,NA
"7564",NA,17288,2000,7,NA
"7565",NA,17288,2000,8,NA
"7566",NA,17288,2000,9,NA
"7567",NA,17288,2000,10,NA
"7568",NA,17288,2001,4,NA
"7569",NA,17288,2001,5,NA
"7570",NA,17288,2001,6,NA
"7571",NA,17288,2001,7,NA
"7572",NA,17288,2001,8,NA
"7573",NA,17288,2001,9,NA
"7574",NA,17288,2001,10,NA
"7575",NA,17288,2002,4,NA
"7576",NA,17288,2002,5,NA
"7577",NA,17288,2002,6,NA
"7578",NA,17288,2002,7,NA
"7579",NA,17288,2002,8,NA
"7580",NA,17288,2002,9,NA
