"","Count_180","idSensore","Year","Month","Zone","Area","Type"
"2816",0,6582,2018,5,"Cities","U","T"
"2817",1,6582,2018,6,"Cities","U","T"
"2818",6,6582,2018,7,"Cities","U","T"
"2819",5,6582,2018,8,"Cities","U","T"
"2820",1,6582,2018,9,"Cities","U","T"
"2821",0,6582,2018,10,"Cities","U","T"
"2822",0,6582,2019,4,"Cities","U","T"
"2823",0,6582,2019,5,"Cities","U","T"
"2824",6,6582,2019,6,"Cities","U","T"
"2825",7,6582,2019,7,"Cities","U","T"
"2826",0,6582,2019,8,"Cities","U","T"
"2827",0,6582,2019,9,"Cities","U","T"
"2828",0,6582,2019,10,"Cities","U","T"
"2829",0,6582,2020,4,"Cities","U","T"
"2830",0,6582,2020,5,"Cities","U","T"
"2831",0,6582,2020,6,"Cities","U","T"
"2832",4,6582,2020,7,"Cities","U","T"
"2833",2,6582,2020,8,"Cities","U","T"
"2834",0,6582,2020,9,"Cities","U","T"
"2835",0,6582,2020,10,"Cities","U","T"
"2836",0,6582,2021,4,"Cities","U","T"
"2837",0,6582,2021,5,"Cities","U","T"
"2838",1,6582,2021,6,"Cities","U","T"
"2839",2,6582,2021,7,"Cities","U","T"
"2840",0,6582,2021,8,"Cities","U","T"
"2841",0,6582,2021,9,"Cities","U","T"
"2842",0,6582,2021,10,"Cities","U","T"
"2843",0,6582,2022,4,"Cities","U","T"
"2844",0,6582,2022,5,"Cities","U","T"
"2845",0,6582,2022,6,"Cities","U","T"
"2846",8,6582,2022,7,"Cities","U","T"
"2847",3,6582,2022,8,"Cities","U","T"
"2848",0,6582,2022,9,"Cities","U","T"
"2849",0,6582,2022,10,"Cities","U","T"
"2850",0,6582,2023,4,"Cities","U","T"
"2851",0,6582,2023,5,"Cities","U","T"
"2852",2,6582,2023,6,"Cities","U","T"
"2853",5,6582,2023,7,"Cities","U","T"
"2854",2,6582,2023,8,"Cities","U","T"
"2855",1,6582,2023,9,"Cities","U","T"
"2856",0,6582,2023,10,"Cities","U","T"
"2857",NA,6691,2000,4,"A","U","B"
"2858",NA,6691,2000,5,"A","U","B"
"2859",NA,6691,2000,6,"A","U","B"
"2860",NA,6691,2000,7,"A","U","B"
"2861",NA,6691,2000,8,"A","U","B"
"2862",NA,6691,2000,9,"A","U","B"
"2863",NA,6691,2000,10,"A","U","B"
"2864",NA,6691,2001,4,"A","U","B"
"2865",NA,6691,2001,5,"A","U","B"
"2866",NA,6691,2001,6,"A","U","B"
"2867",NA,6691,2001,7,"A","U","B"
"2868",NA,6691,2001,8,"A","U","B"
"2869",NA,6691,2001,9,"A","U","B"
"2870",NA,6691,2001,10,"A","U","B"
"2871",NA,6691,2002,4,"A","U","B"
"2872",NA,6691,2002,5,"A","U","B"
"2873",14,6691,2002,6,"A","U","B"
"2874",3,6691,2002,7,"A","U","B"
"2875",0,6691,2002,8,"A","U","B"
"2876",0,6691,2002,9,"A","U","B"
"2877",0,6691,2002,10,"A","U","B"
"2878",0,6691,2003,4,"A","U","B"
"2879",0,6691,2003,5,"A","U","B"
"2880",15,6691,2003,6,"A","U","B"
"2881",12,6691,2003,7,"A","U","B"
"2882",12,6691,2003,8,"A","U","B"
"2883",4,6691,2003,9,"A","U","B"
"2884",0,6691,2003,10,"A","U","B"
"2885",0,6691,2004,4,"A","U","B"
"2886",0,6691,2004,5,"A","U","B"
"2887",4,6691,2004,6,"A","U","B"
"2888",NA,6691,2004,7,"A","U","B"
"2889",3,6691,2004,8,"A","U","B"
"2890",1,6691,2004,9,"A","U","B"
"2891",0,6691,2004,10,"A","U","B"
"2892",0,6691,2005,4,"A","U","B"
"2893",0,6691,2005,5,"A","U","B"
"2894",6,6691,2005,6,"A","U","B"
"2895",2,6691,2005,7,"A","U","B"
"2896",NA,6691,2005,8,"A","U","B"
"2897",0,6691,2005,9,"A","U","B"
"2898",0,6691,2005,10,"A","U","B"
"2899",0,6691,2006,4,"A","U","B"
"2900",0,6691,2006,5,"A","U","B"
"2901",5,6691,2006,6,"A","U","B"
"2902",12,6691,2006,7,"A","U","B"
"2903",0,6691,2006,8,"A","U","B"
"2904",NA,6691,2006,9,"A","U","B"
"2905",0,6691,2006,10,"A","U","B"
"2906",1,6691,2007,4,"A","U","B"
"2907",4,6691,2007,5,"A","U","B"
"2908",NA,6691,2007,6,"A","U","B"
"2909",10,6691,2007,7,"A","U","B"
"2910",2,6691,2007,8,"A","U","B"
"2911",0,6691,2007,9,"A","U","B"
"2912",NA,6691,2007,10,"A","U","B"
"2913",0,6691,2008,4,"A","U","B"
"2914",0,6691,2008,5,"A","U","B"
"2915",2,6691,2008,6,"A","U","B"
"2916",2,6691,2008,7,"A","U","B"
"2917",0,6691,2008,8,"A","U","B"
"2918",0,6691,2008,9,"A","U","B"
"2919",0,6691,2008,10,"A","U","B"
"2920",0,6691,2009,4,"A","U","B"
"2921",0,6691,2009,5,"A","U","B"
"2922",0,6691,2009,6,"A","U","B"
"2923",0,6691,2009,7,"A","U","B"
"2924",1,6691,2009,8,"A","U","B"
"2925",0,6691,2009,9,"A","U","B"
"2926",0,6691,2009,10,"A","U","B"
"2927",0,6691,2010,4,"A","U","B"
"2928",0,6691,2010,5,"A","U","B"
"2929",0,6691,2010,6,"A","U","B"
"2930",NA,6691,2010,7,"A","U","B"
"2931",0,6691,2010,8,"A","U","B"
"2932",0,6691,2010,9,"A","U","B"
"2933",0,6691,2010,10,"A","U","B"
"2934",0,6691,2011,4,"A","U","B"
"2935",3,6691,2011,5,"A","U","B"
"2936",3,6691,2011,6,"A","U","B"
"2937",2,6691,2011,7,"A","U","B"
"2938",4,6691,2011,8,"A","U","B"
"2939",0,6691,2011,9,"A","U","B"
"2940",0,6691,2011,10,"A","U","B"
"2941",0,6691,2012,4,"A","U","B"
"2942",0,6691,2012,5,"A","U","B"
"2943",NA,6691,2012,6,"A","U","B"
"2944",3,6691,2012,7,"A","U","B"
"2945",0,6691,2012,8,"A","U","B"
"2946",0,6691,2012,9,"A","U","B"
"2947",NA,6691,2012,10,"A","U","B"
"2948",0,6691,2013,4,"A","U","B"
"2949",0,6691,2013,5,"A","U","B"
"2950",0,6691,2013,6,"A","U","B"
"2951",1,6691,2013,7,"A","U","B"
"2952",1,6691,2013,8,"A","U","B"
"2953",0,6691,2013,9,"A","U","B"
"2954",0,6691,2013,10,"A","U","B"
"2955",0,6691,2014,4,"A","U","B"
"2956",0,6691,2014,5,"A","U","B"
"2957",4,6691,2014,6,"A","U","B"
"2958",0,6691,2014,7,"A","U","B"
"2959",0,6691,2014,8,"A","U","B"
"2960",0,6691,2014,9,"A","U","B"
"2961",0,6691,2014,10,"A","U","B"
"2962",0,6691,2015,4,"A","U","B"
"2963",0,6691,2015,5,"A","U","B"
"2964",2,6691,2015,6,"A","U","B"
"2965",13,6691,2015,7,"A","U","B"
"2966",5,6691,2015,8,"A","U","B"
"2967",0,6691,2015,9,"A","U","B"
"2968",0,6691,2015,10,"A","U","B"
"2969",0,6691,2016,4,"A","U","B"
"2970",0,6691,2016,5,"A","U","B"
"2971",1,6691,2016,6,"A","U","B"
"2972",3,6691,2016,7,"A","U","B"
"2973",0,6691,2016,8,"A","U","B"
"2974",0,6691,2016,9,"A","U","B"
"2975",0,6691,2016,10,"A","U","B"
"2976",0,6691,2017,4,"A","U","B"
"2977",4,6691,2017,5,"A","U","B"
"2978",0,6691,2017,6,"A","U","B"
"2979",2,6691,2017,7,"A","U","B"
"2980",2,6691,2017,8,"A","U","B"
"2981",0,6691,2017,9,"A","U","B"
"2982",0,6691,2017,10,"A","U","B"
"2983",0,6691,2018,4,"A","U","B"
"2984",0,6691,2018,5,"A","U","B"
"2985",1,6691,2018,6,"A","U","B"
"2986",3,6691,2018,7,"A","U","B"
"2987",1,6691,2018,8,"A","U","B"
"2988",0,6691,2018,9,"A","U","B"
"2989",0,6691,2018,10,"A","U","B"
"2990",0,6691,2019,4,"A","U","B"
"2991",0,6691,2019,5,"A","U","B"
"2992",4,6691,2019,6,"A","U","B"
"2993",6,6691,2019,7,"A","U","B"
"2994",0,6691,2019,8,"A","U","B"
"2995",0,6691,2019,9,"A","U","B"
"2996",0,6691,2019,10,"A","U","B"
"2997",0,6691,2020,4,"A","U","B"
"2998",0,6691,2020,5,"A","U","B"
"2999",0,6691,2020,6,"A","U","B"
"3000",0,6691,2020,7,"A","U","B"
"3001",0,6691,2020,8,"A","U","B"
"3002",0,6691,2020,9,"A","U","B"
"3003",0,6691,2020,10,"A","U","B"
"3004",0,6691,2021,4,"A","U","B"
"3005",0,6691,2021,5,"A","U","B"
"3006",0,6691,2021,6,"A","U","B"
"3007",0,6691,2021,7,"A","U","B"
"3008",0,6691,2021,8,"A","U","B"
"3009",0,6691,2021,9,"A","U","B"
"3010",0,6691,2021,10,"A","U","B"
"3011",0,6691,2022,4,"A","U","B"
"3012",0,6691,2022,5,"A","U","B"
"3013",1,6691,2022,6,"A","U","B"
"3014",1,6691,2022,7,"A","U","B"
"3015",0,6691,2022,8,"A","U","B"
"3016",0,6691,2022,9,"A","U","B"
"3017",0,6691,2022,10,"A","U","B"
"3018",NA,6691,2023,4,"A","U","B"
"3019",NA,6691,2023,5,"A","U","B"
"3020",0,6691,2023,6,"A","U","B"
"3021",0,6691,2023,7,"A","U","B"
"3022",0,6691,2023,8,"A","U","B"
"3023",0,6691,2023,9,"A","U","B"
"3024",0,6691,2023,10,"A","U","B"
"3025",NA,6818,2000,4,"B","R","B"
"3026",0,6818,2000,5,"B","R","B"
"3027",5,6818,2000,6,"B","R","B"
"3028",0,6818,2000,7,"B","R","B"
"3029",0,6818,2000,8,"B","R","B"
"3030",0,6818,2000,9,"B","R","B"
"3031",0,6818,2000,10,"B","R","B"
"3032",0,6818,2001,4,"B","R","B"
"3033",0,6818,2001,5,"B","R","B"
"3034",0,6818,2001,6,"B","R","B"
"3035",0,6818,2001,7,"B","R","B"
"3036",9,6818,2001,8,"B","R","B"
"3037",NA,6818,2001,9,"B","R","B"
"3038",0,6818,2001,10,"B","R","B"
"3039",NA,6818,2002,4,"B","R","B"
"3040",NA,6818,2002,5,"B","R","B"
"3041",NA,6818,2002,6,"B","R","B"
"3042",NA,6818,2002,7,"B","R","B"
"3043",NA,6818,2002,8,"B","R","B"
"3044",NA,6818,2002,9,"B","R","B"
"3045",NA,6818,2002,10,"B","R","B"
"3046",0,6818,2003,4,"B","R","B"
"3047",NA,6818,2003,5,"B","R","B"
"3048",NA,6818,2003,6,"B","R","B"
"3049",NA,6818,2003,7,"B","R","B"
"3050",NA,6818,2003,8,"B","R","B"
"3051",NA,6818,2003,9,"B","R","B"
"3052",NA,6818,2003,10,"B","R","B"
"3053",0,6818,2004,4,"B","R","B"
"3054",0,6818,2004,5,"B","R","B"
"3055",0,6818,2004,6,"B","R","B"
"3056",1,6818,2004,7,"B","R","B"
"3057",NA,6818,2004,8,"B","R","B"
"3058",0,6818,2004,9,"B","R","B"
"3059",0,6818,2004,10,"B","R","B"
"3060",0,6818,2005,4,"B","R","B"
"3061",7,6818,2005,5,"B","R","B"
"3062",13,6818,2005,6,"B","R","B"
"3063",15,6818,2005,7,"B","R","B"
"3064",1,6818,2005,8,"B","R","B"
"3065",1,6818,2005,9,"B","R","B"
"3066",0,6818,2005,10,"B","R","B"
"3067",NA,6818,2006,4,"B","R","B"
"3068",2,6818,2006,5,"B","R","B"
"3069",15,6818,2006,6,"B","R","B"
"3070",22,6818,2006,7,"B","R","B"
"3071",NA,6818,2006,8,"B","R","B"
"3072",2,6818,2006,9,"B","R","B"
"3073",0,6818,2006,10,"B","R","B"
"3074",0,6818,2007,4,"B","R","B"
"3075",NA,6818,2007,5,"B","R","B"
"3076",0,6818,2007,6,"B","R","B"
"3077",8,6818,2007,7,"B","R","B"
"3078",1,6818,2007,8,"B","R","B"
"3079",0,6818,2007,9,"B","R","B"
"3080",0,6818,2007,10,"B","R","B"
"3081",0,6818,2008,4,"B","R","B"
"3082",0,6818,2008,5,"B","R","B"
"3083",0,6818,2008,6,"B","R","B"
"3084",0,6818,2008,7,"B","R","B"
"3085",1,6818,2008,8,"B","R","B"
"3086",2,6818,2008,9,"B","R","B"
"3087",0,6818,2008,10,"B","R","B"
"3088",0,6818,2009,4,"B","R","B"
"3089",3,6818,2009,5,"B","R","B"
"3090",3,6818,2009,6,"B","R","B"
"3091",NA,6818,2009,7,"B","R","B"
"3092",0,6818,2009,8,"B","R","B"
"3093",0,6818,2009,9,"B","R","B"
"3094",0,6818,2009,10,"B","R","B"
"3095",0,6818,2010,4,"B","R","B"
"3096",0,6818,2010,5,"B","R","B"
"3097",0,6818,2010,6,"B","R","B"
"3098",NA,6818,2010,7,"B","R","B"
"3099",0,6818,2010,8,"B","R","B"
"3100",0,6818,2010,9,"B","R","B"
"3101",0,6818,2010,10,"B","R","B"
"3102",0,6818,2011,4,"B","R","B"
"3103",2,6818,2011,5,"B","R","B"
"3104",0,6818,2011,6,"B","R","B"
"3105",0,6818,2011,7,"B","R","B"
"3106",0,6818,2011,8,"B","R","B"
"3107",0,6818,2011,9,"B","R","B"
"3108",0,6818,2011,10,"B","R","B"
"3109",0,6818,2012,4,"B","R","B"
"3110",0,6818,2012,5,"B","R","B"
"3111",0,6818,2012,6,"B","R","B"
"3112",0,6818,2012,7,"B","R","B"
"3113",2,6818,2012,8,"B","R","B"
"3114",0,6818,2012,9,"B","R","B"
"3115",0,6818,2012,10,"B","R","B"
"3116",0,6818,2013,4,"B","R","B"
"3117",0,6818,2013,5,"B","R","B"
"3118",3,6818,2013,6,"B","R","B"
"3119",8,6818,2013,7,"B","R","B"
"3120",2,6818,2013,8,"B","R","B"
"3121",0,6818,2013,9,"B","R","B"
"3122",0,6818,2013,10,"B","R","B"
"3123",0,6818,2014,4,"B","R","B"
"3124",0,6818,2014,5,"B","R","B"
"3125",6,6818,2014,6,"B","R","B"
"3126",0,6818,2014,7,"B","R","B"
"3127",0,6818,2014,8,"B","R","B"
"3128",0,6818,2014,9,"B","R","B"
"3129",0,6818,2014,10,"B","R","B"
"3130",0,6818,2015,4,"B","R","B"
"3131",0,6818,2015,5,"B","R","B"
"3132",0,6818,2015,6,"B","R","B"
"3133",1,6818,2015,7,"B","R","B"
"3134",1,6818,2015,8,"B","R","B"
"3135",0,6818,2015,9,"B","R","B"
"3136",0,6818,2015,10,"B","R","B"
"3137",0,6818,2016,4,"B","R","B"
"3138",0,6818,2016,5,"B","R","B"
"3139",0,6818,2016,6,"B","R","B"
"3140",2,6818,2016,7,"B","R","B"
"3141",0,6818,2016,8,"B","R","B"
"3142",0,6818,2016,9,"B","R","B"
"3143",NA,6818,2016,10,"B","R","B"
"3144",0,6818,2017,4,"B","R","B"
"3145",NA,6818,2017,5,"B","R","B"
"3146",8,6818,2017,6,"B","R","B"
"3147",4,6818,2017,7,"B","R","B"
"3148",3,6818,2017,8,"B","R","B"
"3149",0,6818,2017,9,"B","R","B"
"3150",0,6818,2017,10,"B","R","B"
"3151",0,6818,2018,4,"B","R","B"
"3152",0,6818,2018,5,"B","R","B"
"3153",1,6818,2018,6,"B","R","B"
"3154",2,6818,2018,7,"B","R","B"
"3155",1,6818,2018,8,"B","R","B"
"3156",0,6818,2018,9,"B","R","B"
"3157",0,6818,2018,10,"B","R","B"
"3158",0,6818,2019,4,"B","R","B"
"3159",0,6818,2019,5,"B","R","B"
"3160",2,6818,2019,6,"B","R","B"
"3161",4,6818,2019,7,"B","R","B"
"3162",0,6818,2019,8,"B","R","B"
"3163",0,6818,2019,9,"B","R","B"
"3164",0,6818,2019,10,"B","R","B"
"3165",0,6818,2020,4,"B","R","B"
"3166",0,6818,2020,5,"B","R","B"
"3167",0,6818,2020,6,"B","R","B"
"3168",0,6818,2020,7,"B","R","B"
"3169",0,6818,2020,8,"B","R","B"
"3170",0,6818,2020,9,"B","R","B"
"3171",0,6818,2020,10,"B","R","B"
"3172",0,6818,2021,4,"B","R","B"
"3173",0,6818,2021,5,"B","R","B"
"3174",0,6818,2021,6,"B","R","B"
"3175",0,6818,2021,7,"B","R","B"
"3176",0,6818,2021,8,"B","R","B"
"3177",0,6818,2021,9,"B","R","B"
"3178",0,6818,2021,10,"B","R","B"
"3179",0,6818,2022,4,"B","R","B"
"3180",0,6818,2022,5,"B","R","B"
"3181",0,6818,2022,6,"B","R","B"
"3182",4,6818,2022,7,"B","R","B"
"3183",1,6818,2022,8,"B","R","B"
"3184",0,6818,2022,9,"B","R","B"
"3185",0,6818,2022,10,"B","R","B"
"3186",0,6818,2023,4,"B","R","B"
"3187",0,6818,2023,5,"B","R","B"
"3188",0,6818,2023,6,"B","R","B"
"3189",0,6818,2023,7,"B","R","B"
"3190",1,6818,2023,8,"B","R","B"
"3191",0,6818,2023,9,"B","R","B"
"3192",0,6818,2023,10,"B","R","B"
"3193",NA,6665,2000,4,"Cities","S","B"
"3194",NA,6665,2000,5,"Cities","S","B"
"3195",NA,6665,2000,6,"Cities","S","B"
"3196",NA,6665,2000,7,"Cities","S","B"
"3197",NA,6665,2000,8,"Cities","S","B"
"3198",NA,6665,2000,9,"Cities","S","B"
"3199",NA,6665,2000,10,"Cities","S","B"
"3200",NA,6665,2001,4,"Cities","S","B"
"3201",NA,6665,2001,5,"Cities","S","B"
"3202",NA,6665,2001,6,"Cities","S","B"
"3203",NA,6665,2001,7,"Cities","S","B"
"3204",NA,6665,2001,8,"Cities","S","B"
"3205",NA,6665,2001,9,"Cities","S","B"
"3206",NA,6665,2001,10,"Cities","S","B"
"3207",NA,6665,2002,4,"Cities","S","B"
"3208",NA,6665,2002,5,"Cities","S","B"
"3209",NA,6665,2002,6,"Cities","S","B"
"3210",NA,6665,2002,7,"Cities","S","B"
"3211",NA,6665,2002,8,"Cities","S","B"
"3212",NA,6665,2002,9,"Cities","S","B"
"3213",NA,6665,2002,10,"Cities","S","B"
"3214",NA,6665,2003,4,"Cities","S","B"
"3215",NA,6665,2003,5,"Cities","S","B"
"3216",NA,6665,2003,6,"Cities","S","B"
"3217",NA,6665,2003,7,"Cities","S","B"
"3218",NA,6665,2003,8,"Cities","S","B"
"3219",NA,6665,2003,9,"Cities","S","B"
"3220",NA,6665,2003,10,"Cities","S","B"
"3221",NA,6665,2004,4,"Cities","S","B"
"3222",NA,6665,2004,5,"Cities","S","B"
"3223",NA,6665,2004,6,"Cities","S","B"
"3224",NA,6665,2004,7,"Cities","S","B"
"3225",NA,6665,2004,8,"Cities","S","B"
"3226",NA,6665,2004,9,"Cities","S","B"
"3227",NA,6665,2004,10,"Cities","S","B"
"3228",NA,6665,2005,4,"Cities","S","B"
"3229",NA,6665,2005,5,"Cities","S","B"
"3230",NA,6665,2005,6,"Cities","S","B"
"3231",NA,6665,2005,7,"Cities","S","B"
"3232",NA,6665,2005,8,"Cities","S","B"
"3233",NA,6665,2005,9,"Cities","S","B"
"3234",NA,6665,2005,10,"Cities","S","B"
"3235",NA,6665,2006,4,"Cities","S","B"
"3236",NA,6665,2006,5,"Cities","S","B"
"3237",NA,6665,2006,6,"Cities","S","B"
"3238",NA,6665,2006,7,"Cities","S","B"
"3239",NA,6665,2006,8,"Cities","S","B"
"3240",NA,6665,2006,9,"Cities","S","B"
"3241",NA,6665,2006,10,"Cities","S","B"
"3242",0,6665,2007,4,"Cities","S","B"
"3243",3,6665,2007,5,"Cities","S","B"
"3244",1,6665,2007,6,"Cities","S","B"
"3245",8,6665,2007,7,"Cities","S","B"
"3246",1,6665,2007,8,"Cities","S","B"
"3247",0,6665,2007,9,"Cities","S","B"
"3248",0,6665,2007,10,"Cities","S","B"
"3249",0,6665,2008,4,"Cities","S","B"
"3250",0,6665,2008,5,"Cities","S","B"
"3251",3,6665,2008,6,"Cities","S","B"
"3252",3,6665,2008,7,"Cities","S","B"
"3253",3,6665,2008,8,"Cities","S","B"
"3254",0,6665,2008,9,"Cities","S","B"
"3255",0,6665,2008,10,"Cities","S","B"
"3256",0,6665,2009,4,"Cities","S","B"
"3257",1,6665,2009,5,"Cities","S","B"
"3258",1,6665,2009,6,"Cities","S","B"
"3259",3,6665,2009,7,"Cities","S","B"
"3260",3,6665,2009,8,"Cities","S","B"
"3261",0,6665,2009,9,"Cities","S","B"
"3262",NA,6665,2009,10,"Cities","S","B"
"3263",0,6665,2010,4,"Cities","S","B"
"3264",0,6665,2010,5,"Cities","S","B"
"3265",4,6665,2010,6,"Cities","S","B"
"3266",10,6665,2010,7,"Cities","S","B"
"3267",0,6665,2010,8,"Cities","S","B"
"3268",0,6665,2010,9,"Cities","S","B"
"3269",0,6665,2010,10,"Cities","S","B"
"3270",0,6665,2011,4,"Cities","S","B"
"3271",1,6665,2011,5,"Cities","S","B"
"3272",3,6665,2011,6,"Cities","S","B"
"3273",1,6665,2011,7,"Cities","S","B"
"3274",0,6665,2011,8,"Cities","S","B"
"3275",0,6665,2011,9,"Cities","S","B"
"3276",0,6665,2011,10,"Cities","S","B"
"3277",0,6665,2012,4,"Cities","S","B"
"3278",0,6665,2012,5,"Cities","S","B"
"3279",5,6665,2012,6,"Cities","S","B"
"3280",9,6665,2012,7,"Cities","S","B"
"3281",12,6665,2012,8,"Cities","S","B"
"3282",1,6665,2012,9,"Cities","S","B"
"3283",0,6665,2012,10,"Cities","S","B"
"3284",0,6665,2013,4,"Cities","S","B"
"3285",0,6665,2013,5,"Cities","S","B"
"3286",4,6665,2013,6,"Cities","S","B"
"3287",12,6665,2013,7,"Cities","S","B"
"3288",6,6665,2013,8,"Cities","S","B"
"3289",0,6665,2013,9,"Cities","S","B"
"3290",0,6665,2013,10,"Cities","S","B"
"3291",0,6665,2014,4,"Cities","S","B"
"3292",0,6665,2014,5,"Cities","S","B"
"3293",5,6665,2014,6,"Cities","S","B"
"3294",3,6665,2014,7,"Cities","S","B"
"3295",0,6665,2014,8,"Cities","S","B"
"3296",0,6665,2014,9,"Cities","S","B"
"3297",0,6665,2014,10,"Cities","S","B"
"3298",0,6665,2015,4,"Cities","S","B"
"3299",1,6665,2015,5,"Cities","S","B"
"3300",11,6665,2015,6,"Cities","S","B"
"3301",22,6665,2015,7,"Cities","S","B"
"3302",12,6665,2015,8,"Cities","S","B"
"3303",0,6665,2015,9,"Cities","S","B"
"3304",0,6665,2015,10,"Cities","S","B"
"3305",0,6665,2016,4,"Cities","S","B"
"3306",1,6665,2016,5,"Cities","S","B"
"3307",5,6665,2016,6,"Cities","S","B"
"3308",10,6665,2016,7,"Cities","S","B"
"3309",7,6665,2016,8,"Cities","S","B"
"3310",6,6665,2016,9,"Cities","S","B"
"3311",0,6665,2016,10,"Cities","S","B"
"3312",0,6665,2017,4,"Cities","S","B"
"3313",3,6665,2017,5,"Cities","S","B"
"3314",10,6665,2017,6,"Cities","S","B"
"3315",10,6665,2017,7,"Cities","S","B"
"3316",10,6665,2017,8,"Cities","S","B"
"3317",0,6665,2017,9,"Cities","S","B"
"3318",0,6665,2017,10,"Cities","S","B"
"3319",0,6665,2018,4,"Cities","S","B"
"3320",0,6665,2018,5,"Cities","S","B"
"3321",5,6665,2018,6,"Cities","S","B"
"3322",12,6665,2018,7,"Cities","S","B"
"3323",8,6665,2018,8,"Cities","S","B"
"3324",3,6665,2018,9,"Cities","S","B"
"3325",0,6665,2018,10,"Cities","S","B"
"3326",0,6665,2019,4,"Cities","S","B"
"3327",0,6665,2019,5,"Cities","S","B"
"3328",6,6665,2019,6,"Cities","S","B"
"3329",9,6665,2019,7,"Cities","S","B"
"3330",1,6665,2019,8,"Cities","S","B"
"3331",0,6665,2019,9,"Cities","S","B"
"3332",0,6665,2019,10,"Cities","S","B"
"3333",NA,6665,2020,4,"Cities","S","B"
"3334",0,6665,2020,5,"Cities","S","B"
"3335",0,6665,2020,6,"Cities","S","B"
"3336",5,6665,2020,7,"Cities","S","B"
"3337",4,6665,2020,8,"Cities","S","B"
"3338",0,6665,2020,9,"Cities","S","B"
"3339",0,6665,2020,10,"Cities","S","B"
"3340",0,6665,2021,4,"Cities","S","B"
"3341",0,6665,2021,5,"Cities","S","B"
"3342",2,6665,2021,6,"Cities","S","B"
"3343",3,6665,2021,7,"Cities","S","B"
"3344",2,6665,2021,8,"Cities","S","B"
"3345",1,6665,2021,9,"Cities","S","B"
"3346",0,6665,2021,10,"Cities","S","B"
"3347",0,6665,2022,4,"Cities","S","B"
"3348",1,6665,2022,5,"Cities","S","B"
"3349",5,6665,2022,6,"Cities","S","B"
"3350",10,6665,2022,7,"Cities","S","B"
"3351",3,6665,2022,8,"Cities","S","B"
"3352",0,6665,2022,9,"Cities","S","B"
"3353",0,6665,2022,10,"Cities","S","B"
"3354",0,6665,2023,4,"Cities","S","B"
"3355",0,6665,2023,5,"Cities","S","B"
"3356",3,6665,2023,6,"Cities","S","B"
"3357",5,6665,2023,7,"Cities","S","B"
"3358",3,6665,2023,8,"Cities","S","B"
"3359",2,6665,2023,9,"Cities","S","B"
"3360",NA,6665,2023,10,"Cities","S","B"
"3361",NA,6804,2000,4,"Cities","U","B"
"3362",NA,6804,2000,5,"Cities","U","B"
"3363",NA,6804,2000,6,"Cities","U","B"
"3364",NA,6804,2000,7,"Cities","U","B"
"3365",NA,6804,2000,8,"Cities","U","B"
"3366",NA,6804,2000,9,"Cities","U","B"
"3367",NA,6804,2000,10,"Cities","U","B"
"3368",NA,6804,2001,4,"Cities","U","B"
"3369",NA,6804,2001,5,"Cities","U","B"
"3370",NA,6804,2001,6,"Cities","U","B"
"3371",NA,6804,2001,7,"Cities","U","B"
"3372",NA,6804,2001,8,"Cities","U","B"
"3373",NA,6804,2001,9,"Cities","U","B"
"3374",NA,6804,2001,10,"Cities","U","B"
"3375",NA,6804,2002,4,"Cities","U","B"
"3376",NA,6804,2002,5,"Cities","U","B"
"3377",NA,6804,2002,6,"Cities","U","B"
"3378",NA,6804,2002,7,"Cities","U","B"
"3379",NA,6804,2002,8,"Cities","U","B"
"3380",NA,6804,2002,9,"Cities","U","B"
"3381",NA,6804,2002,10,"Cities","U","B"
"3382",NA,6804,2003,4,"Cities","U","B"
"3383",NA,6804,2003,5,"Cities","U","B"
"3384",NA,6804,2003,6,"Cities","U","B"
"3385",NA,6804,2003,7,"Cities","U","B"
"3386",NA,6804,2003,8,"Cities","U","B"
"3387",NA,6804,2003,9,"Cities","U","B"
"3388",NA,6804,2003,10,"Cities","U","B"
"3389",NA,6804,2004,4,"Cities","U","B"
"3390",NA,6804,2004,5,"Cities","U","B"
"3391",NA,6804,2004,6,"Cities","U","B"
"3392",NA,6804,2004,7,"Cities","U","B"
"3393",NA,6804,2004,8,"Cities","U","B"
"3394",NA,6804,2004,9,"Cities","U","B"
"3395",NA,6804,2004,10,"Cities","U","B"
"3396",NA,6804,2005,4,"Cities","U","B"
"3397",NA,6804,2005,5,"Cities","U","B"
"3398",NA,6804,2005,6,"Cities","U","B"
"3399",NA,6804,2005,7,"Cities","U","B"
"3400",NA,6804,2005,8,"Cities","U","B"
"3401",NA,6804,2005,9,"Cities","U","B"
"3402",NA,6804,2005,10,"Cities","U","B"
"3403",NA,6804,2006,4,"Cities","U","B"
"3404",NA,6804,2006,5,"Cities","U","B"
"3405",NA,6804,2006,6,"Cities","U","B"
"3406",NA,6804,2006,7,"Cities","U","B"
"3407",NA,6804,2006,8,"Cities","U","B"
"3408",NA,6804,2006,9,"Cities","U","B"
"3409",NA,6804,2006,10,"Cities","U","B"
"3410",0,6804,2007,4,"Cities","U","B"
"3411",9,6804,2007,5,"Cities","U","B"
"3412",4,6804,2007,6,"Cities","U","B"
"3413",11,6804,2007,7,"Cities","U","B"
"3414",6,6804,2007,8,"Cities","U","B"
"3415",0,6804,2007,9,"Cities","U","B"
"3416",0,6804,2007,10,"Cities","U","B"
"3417",0,6804,2008,4,"Cities","U","B"
"3418",0,6804,2008,5,"Cities","U","B"
